card_1,card_2,card_3,card_4,result
12267,6058,11383,33770,81
19637,12440,11552,36315,62
23401,34934,38679,756,83
3291,36927,38540,29695,38
19741,436,30910,3080,36
27854,16631,15790,35003,80
16824,22112,7799,38294,56
36115,8431,4603,12842,90
1703,15217,11417,18377,58
19869,29287,343,6229,48
27252,12412,24175,18185,63
26616,15979,1060,19637,69
12322,22690,29326,24141,83
12762,7643,38402,26359,72
30434,7699,21888,13949,71
11362,29328,35599,20457,72
15203,27914,19933,2355,78
6932,15381,21326,34726,67
13585,22550,9489,25681,117
21061,3291,25599,24125,103
12368,19692,10784,6383,90
16775,20507,12475,13636,56
16272,26464,28774,21941,81
31257,37672,32553,24180,51
10226,32583,6417,3397,102
37998,10763,14507,16256,91
4893,34569,16166,3447,69
23558,24993,15245,21177,107
25826,27233,13908,26368,65
15984,18151,7190,4819,74
981,13024,31720,16637,92
15815,9923,20766,22078,107
31211,3389,19896,12969,69
27797,32407,25810,493,78
18999,18076,12868,10866,87
37600,1056,31707,16734,77
25137,8443,28070,27780,80
38763,18307,14014,28972,50
3396,7611,28835,31184,52
2275,25591,21003,11264,126
19128,37714,25143,5612,45
2578,15152,4886,2662,94
28121,36780,10038,23662,143
5475,33388,7653,19210,61
3912,30362,32731,20616,70
18042,21039,32592,18148,92
19889,29012,16590,12998,68
9854,6017,5323,23542,144
27499,25899,36876,38417,60
18380,22545,8644,37512,105
2692,36944,25580,21293,131
26007,25057,25915,31690,99
36472,24376,38274,24820,33
22617,20673,36146,31729,82
24091,19980,333,25733,57
37137,32641,11727,13926,46
21913,2723,10563,13229,121
19241,34053,22728,29677,59
18267,6954,29557,24466,40
31273,16792,22234,31872,69
14625,33411,10759,14461,73
15418,19154,28983,15200,34
13253,28613,19131,35727,113
18095,5508,7810,36809,63
33004,10835,271,28505,67
16076,17302,20531,14638,73
1642,1909,23756,10590,114
979,21494,8523,6312,115
37597,4032,316,13247,111
11665,24964,28175,23420,93
8763,1229,17311,19694,71
32013,23758,31097,16504,97
4532,26765,2420,4856,76
14537,18043,36030,38644,53
24189,34211,35274,15015,82
13656,9356,31056,1908,71
14666,6382,25877,17403,106
34974,29298,9800,10258,108
9824,3216,13723,328,81
22671,23680,32525,10878,122
30927,18367,4950,29298,48
32534,27013,10084,29262,64
23303,3754,11619,31147,114
3756,27199,31748,33372,97
22089,15311,3812,25187,77
9824,6311,2406,11346,126
5449,17617,7236,1948,65
28507,36051,19640,9249,62
30985,29729,13169,30794,63
30269,6969,37969,14490,61
26511,27088,8344,38555,42
28829,33000,21436,1250,101
5677,6493,28214,5745,84
36270,28135,15241,2469,88
6459,18033,54,37025,73
31868,2421,35264,38773,121
17647,15987,21387,8542,124
8690,30413,8605,10770,82
4532,5724,6395,32018,82
33102,25547,18062,7940,99
30421,24436,3347,37687,65
4858,15888,2379,24072,92
25666,34225,17769,10850,93
10831,19963,16139,20758,63
4251,13813,27460,25177,62
27904,22734,17340,17569,120
34060,10589,26723,28217,71
26411,10790,1098,25147,55
25211,33013,179,37093,51
34992,17008,19135,3146,39
1005,6925,16700,28855,48
5473,22265,7186,32284,51
30187,37879,25567,146,84
9006,32755,15880,22785,109
19786,33844,29338,14748,31
5531,10531,2415,36055,86
14733,18797,7062,4106,67
6965,5297,12215,34204,58
30484,3770,34213,7590,85
1917,15906,23420,34822,113
34217,10207,6972,12972,103
15795,21163,15414,7132,92
32728,22009,21169,36071,92
25206,18924,6160,4746,55
18475,26298,26471,27908,72
16556,6971,25036,31614,45
36376,4657,29715,7761,50
34825,17592,21286,33252,105
20418,32438,25823,16776,57
16228,25665,18955,35434,131
6953,38557,4996,37271,41
21179,236,21287,4064,136
986,20627,25908,263,62
18503,1136,11757,7083,55
35684,7560,5323,33963,93
28941,21169,16804,28766,79
13220,8332,22144,19986,90
27488,22682,28061,38259,77
16058,13788,28920,18460,78
18294,5000,27119,22891,78
9359,25945,9252,23426,144
36818,34920,12110,13528,66
800,37057,16141,7002,73
33787,19071,2676,6482,83
30769,20303,9010,28989,52
3321,30516,1001,10984,72
13791,18141,31757,34592,65
10763,6305,8602,32484,83
1609,12834,25880,28005,123
34019,24913,13584,958,43
6307,3421,26630,801,76
19217,5607,10500,37762,64
8024,34873,19899,37947,54
25751,16826,35599,7704,119
1119,18201,8265,37833,83
6478,18271,27466,30811,66
20274,8010,14452,27510,34
6991,24378,6420,12772,87
15013,11391,29489,10154,70
25070,4634,33983,1732,46
32013,21976,26728,18225,80
30,25589,20283,13626,57
24058,7204,6353,9276,76
10523,27191,25156,486,35
37094,17357,28863,13128,92
29604,34933,12388,34730,50
25127,36764,20263,7553,36
34832,13053,1031,1616,85
38563,31710,6,19539,41
34936,32004,2688,19595,74
20741,36752,33296,34880,52
16068,13635,36279,9018,90
38737,25099,2373,3281,58
11603,24810,37816,17636,63
18761,24141,34988,31895,47
33909,32708,16261,5745,62
15936,21137,30903,5535,99
10106,4790,6162,38710,99
32704,32024,22905,18510,92
7509,18180,25747,23405,124
33866,18288,10174,16130,110
16854,23515,27179,20774,69
29742,14684,34541,38292,29
8764,1592,35747,24096,106
27346,24166,14018,14754,38
29692,18792,35304,26436,78
53,31705,32634,35639,94
21774,38720,24068,28016,66
22734,37620,35457,32413,128
33967,12102,29550,22028,67
10271,19796,19961,11396,70
16093,24075,24355,27500,55
37992,18281,19199,7252,57
9789,37586,2305,33395,135
2329,1904,3063,21841,94
37244,17473,31658,33296,92
26747,6880,13835,18122,52
20645,14733,993,36083,48
5474,22934,9782,17460,126
35005,125,30199,25048,35
18094,18278,21021,27879,112
12072,13588,10748,19691,71
36458,19036,20648,5005,38
509,33071,31609,12446,87
30426,9087,230,34038,61
933,5256,17340,9493,84
2613,10967,16834,26725,81
4218,27278,27798,33286,101
31880,15304,19979,31234,48
9346,32690,19060,27866,70
34104,14571,15371,19908,35
7019,19836,15042,21884,45
34844,23323,28245,19957,94
9986,25667,6141,306,122
23674,1921,38435,21307,121
18330,29298,13774,22121,61
31754,1020,10107,13897,103
9021,32755,2568,27843,100
3131,25679,24151,12839,98
31803,29303,26002,9000,92
21439,22752,28206,3863,154
9097,31874,12817,34662,99
2723,20308,16550,3316,63
7846,21388,21764,21060,128
7030,37874,11566,30277,59
4947,16627,8365,23683,98
21454,10942,8341,14374,99
34639,30882,32504,12968,65
18386,19563,1873,31030,56
23006,19911,34549,24485,63
25897,30795,12148,24845,79
1960,35437,37931,6046,132
23712,37784,26648,6493,120
11668,29650,28186,38450,47
36893,37567,30327,18911,63
8315,14263,25502,7515,85
6789,22996,24872,27032,54
33414,13864,11011,1120,80
38421,16560,24296,30502,43
20599,4218,9355,14385,84
27154,2735,38367,32771,53
33056,25171,21874,17577,80
24953,1069,427,33905,36
6030,33470,18894,26599,77
24434,36518,37195,6754,47
24830,33165,32418,25998,74
16933,8731,3169,23665,98
35623,3366,31958,2622,130
30989,1696,12086,9231,88
19615,8661,32350,33895,44
33943,23021,22746,34127,98
28241,7848,13196,35599,139
24496,8419,18839,20291,38
37567,3256,13788,14024,64
8673,26277,38365,11372,48
27269,33299,12813,30843,80
6780,7665,2445,9051,87
30785,21186,9928,14331,114
24796,13122,17773,1513,88
27987,10775,14488,11586,72
15524,12226,25682,13914,87
6940,149,10262,37058,76
990,4214,10976,28696,94
1609,15258,13130,22123,91
27151,38763,22869,37983,73
30814,34542,14024,16677,42
2435,16631,34703,36171,71
12304,12433,12769,21756,123
3301,1680,17716,37069,75
21861,30188,27238,29259,50
20492,21823,15990,37133,74
24164,1775,24437,13884,51
15278,13261,37055,34839,70
1622,16699,3378,17466,71
24226,30069,31115,25616,73
25771,17381,22095,14355,98
31093,12238,19776,23761,98
35695,8464,5307,1713,109
11478,24362,8440,7718,56
38543,13750,6841,37002,40
17421,35609,23337,37558,158
22000,10947,25726,33378,109
27421,33780,17592,21056,83
31554,6026,33309,3973,125
25253,5482,7141,18871,28
20407,7187,37851,13812,46
34985,26729,36086,34922,44
25868,24491,10779,13690,80
28645,33469,32719,19266,53
15273,7759,34580,4144,74
7050,15150,21413,26418,71
9520,37115,20499,11388,55
33499,24794,38732,5278,47
20607,15377,23269,4601,76
11435,19919,27379,18754,26
1813,8319,37816,20423,67
35282,27087,29733,4521,78
29253,24459,15145,8013,37
934,34540,6481,14607,70
10585,16071,10201,925,121
26548,9006,12230,33044,97
33456,21316,6803,22709,118
12045,29700,4810,10203,96
37107,3443,23447,3759,123
13129,31509,34561,27191,75
26353,3513,30891,17374,62
22559,5325,27952,14354,92
35506,159,26357,23704,126
31831,6793,20377,24973,36
28770,38288,27464,33881,30
10777,3413,32275,11695,54
21286,33787,25608,13099,128
17489,18227,25042,34258,58
34049,19607,35353,7639,87
15061,1698,23250,15197,88
9090,157,27201,21101,82
16571,9102,36304,32390,63
22663,22897,3288,16123,127
25140,31171,21354,3862,99
155,13819,18287,12341,69
5603,28841,15827,27357,61
18189,11307,32500,38412,43
10979,21760,35719,20008,108
6875,34188,15955,19061,55
10811,6486,13786,25224,70
3063,30475,37192,14756,59
36827,10769,30879,31891,71
1876,22076,36426,7886,76
33305,29370,23616,1808,103
3821,35296,15475,26454,118
16812,10646,37146,36263,64
23473,10784,23345,382,132
25748,4953,10062,22897,138
20491,13052,15065,24019,58
3178,30879,3465,19180,44
11767,30921,15378,27358,32
35256,25258,953,759,95
11633,27132,18086,27044,38
1848,34639,13085,22269,91
19939,24392,22164,32356,47
35606,7838,3281,30958,96
23337,33117,19580,2715,121
6320,11571,151,1271,66
22847,33320,11518,19743,83
31882,9234,9429,14570,92
22892,13156,6415,21266,155
33753,12935,36087,17291,90
13799,16613,10645,21800,70
28502,18233,10791,31966,78
38442,6294,26255,4844,63
30780,19092,7040,31943,47
17378,6884,20571,21823,59
38634,18316,28862,9855,85
26362,26368,28071,34895,60
31157,11632,14442,12500,62
9320,18803,481,33984,49
21217,35313,22738,13048,179
20368,19812,33233,22790,75
27875,36267,27109,36995,63
24251,19903,28268,34761,51
29269,11357,31924,8747,59
30346,18781,36792,21157,83
37120,10789,10169,15015,93
7813,6266,3836,12842,129
7842,26397,18048,146,54
3063,15780,3983,28752,101
16931,3249,9211,771,71
33235,15212,18056,13629,68
28932,18105,37108,7008,54
7670,12508,15983,12478,109
36051,31889,18246,4091,102
36382,7256,7940,23516,91
24478,8567,24221,34934,47
32616,21389,6875,18171,79
27236,38267,19031,28222,43
9878,395,25962,9970,138
6831,30821,36923,31185,42
29560,29550,31969,36508,48
24286,21411,7930,13622,82
31046,23729,12031,17006,103
30420,5667,28241,10769,80
37266,31790,30205,27934,85
3973,24475,31828,22655,115
10756,3023,22162,7599,76
38024,31764,34940,8358,77
31788,131,1615,36093,66
8510,7761,18475,37580,81
22914,12344,11667,31097,90
37873,5615,34570,28159,72
23707,38291,159,12782,102
1223,20715,32418,4645,42
19793,12876,23286,19149,103
28234,18055,9884,37150,111
2663,16893,11724,8322,78
36245,18341,15977,24345,78
20501,20720,27230,37829,32
9762,29449,21206,22613,136
32266,27972,2011,36944,71
25609,7689,12174,879,100
17317,20518,22961,28823,80
33951,6108,4098,22258,107
35479,12090,6493,14625,130
27072,29417,18947,20659,16
9877,15474,28060,1081,102
8322,19101,22756,36042,83
12114,19879,33460,19621,69
37503,21420,18394,16749,99
23266,28777,28942,26348,88
10084,9393,9249,27814,132
36015,19250,27358,16547,37
1154,15888,16606,8412,83
27960,9935,13602,34839,97
3848,28175,14495,16931,93
17568,6273,29420,37852,86
34092,28952,9841,6832,76
20291,26376,3153,28085,56
8263,17367,1840,34014,76
13708,35742,4924,2498,119
25243,33789,15770,13608,58
23764,873,15506,36185,94
19866,29502,35323,1917,86
12275,21816,38313,6207,91
29432,16231,35505,5290,105
21186,35721,30495,15055,126
34874,24109,7186,20706,26
3952,10054,25514,36514,142
7058,17493,6873,13557,53
34929,19636,9273,7153,49
18811,34885,11767,37740,48
13929,4702,3865,17713,95
322,2386,27201,14634,58
14280,19663,10521,7650,56
34526,5642,7778,16229,69
23734,22145,25174,16879,90
16689,2416,18312,8350,88
1720,25642,37829,33060,107
1068,33433,28732,11607,67
20465,28699,9153,29559,46
33202,1697,3824,20465,91
12388,10919,32532,27980,88
26513,32413,37056,16792,46
19678,35585,10241,3081,124
3285,8574,9945,12320,113
32263,16145,26715,35663,109
27969,10520,31206,36793,75
28755,34046,34253,19963,36
6770,10844,24087,19140,44
9886,8426,8299,3293,104
25043,12789,24387,3447,65
2604,10136,31162,31770,118
11401,19697,6847,16562,34
11623,7931,9299,29596,58
24887,26626,36816,38727,35
29533,37122,31538,3293,57
5685,4172,1770,12182,104
21146,13014,15812,15301,124
29320,10874,7838,8497,63
31585,432,24323,2444,75
34064,8347,3036,18445,64
8626,27355,13143,14022,77
26495,33267,22856,35605,135
10264,34723,28210,11526,94
6144,3126,92,5664,64
15965,12086,20564,1967,85
23594,6197,30929,9333,122
11313,7216,16701,15774,61
30890,36041,32325,6941,41
9831,13191,3809,2699,165
19747,25585,38584,30158,65
15444,32592,12039,2376,82
7827,35295,14271,1850,104
3284,29448,22604,25252,61
24984,15467,29488,15857,48
34647,34266,13773,18465,50
2389,35414,36466,7858,124
31720,35690,21424,10257,172
19515,24921,17581,23658,87
4909,6245,7643,10245,110
32415,22237,16244,31218,75
5397,27222,17359,36454,58
15080,31105,27263,28244,50
32605,6810,27057,30453,37
30921,18009,22882,22139,94
34247,22077,37084,35603,104
6335,29339,11546,19948,52
8689,13045,14773,36497,88
1665,27433,13941,15183,45
5650,3169,6027,10161,106
18084,27918,22087,38748,77
4723,12518,13245,36276,99
16893,34266,25932,35376,112
29414,15084,21196,3474,70
21450,10897,27933,35285,150
25738,20633,36190,31802,78
6154,13829,15290,2655,89
21177,34809,33472,20304,81
449,12021,11331,34744,54
34920,9060,10050,28183,112
27096,32015,27140,15047,40
19592,21356,6920,11755,67
9406,29629,14474,15186,52
32764,31117,29760,9440,50
23595,841,1691,31617,114
33896,19838,11009,2420,73
17710,2497,15218,23483,122
27230,932,29463,31998,50
10673,35409,27074,7815,98
13146,25166,31592,15002,74
13501,19141,13512,11426,42
10855,18759,5361,4085,82
33333,10140,21179,35626,175
18294,36890,33113,12870,101
9860,36446,10586,31229,96
25551,27287,20268,3089,56
19004,17401,25932,17315,94
30955,32343,32014,36859,57
37254,26392,31786,4711,65
33954,12958,2747,14729,96
328,2288,29592,6318,78
12083,19234,29488,16112,73
28663,809,33032,5362,69
11377,5490,31856,37261,61
27884,18152,38370,15978,86
10842,6341,11774,17595,90
38397,18250,22560,36020,81
15870,15890,17299,29506,96
34894,2255,1572,9146,92
31096,12827,6810,36466,72
9495,33037,26508,20297,69
25751,22909,9025,17585,130
22844,34881,29506,6221,84
26615,81,37578,322,48
37509,36938,28534,16634,62
24519,38755,2644,10991,72
33103,22120,28871,10846,85
22718,33378,29532,34784,79
37898,7252,7974,37822,71
38472,34745,16791,31102,34
2525,113,26431,28594,66
16748,37944,10244,33170,110
34919,22600,925,19798,72
36764,38360,25804,14733,68
18511,3322,5309,33076,73
21210,21521,35603,30253,162
25662,1637,2636,10901,114
9386,10834,23335,6502,134
28164,5293,36460,37795,80
12870,30204,31585,12864,120
399,19617,22584,3468,66
131,3181,25973,7799,72
25686,36837,28708,26508,75
17744,10638,15356,10099,104
1893,31147,10617,35690,108
8514,34240,6161,4520,76
29627,24443,6057,10968,67
9750,8636,21109,37882,137
21243,26745,1187,17701,100
4249,960,15835,33003,120
10031,29531,38469,35591,113
18114,5370,10505,33442,81
1541,10981,30354,31857,84
27484,15979,35714,23443,145
17630,31960,33237,27001,81
31629,22854,28187,3128,106
9433,18828,34151,2324,79
32545,36156,28197,14459,64
4658,7970,10815,4131,94
37685,29412,18283,5021,62
22257,20501,21918,30871,60
17313,25642,13012,38492,106
12149,27412,3795,38016,100
9201,38760,25068,34883,44
3377,31214,19937,10869,52
31984,36014,7512,27311,60
33108,24272,13702,27256,53
9141,21420,14301,9493,112
9398,2471,5756,24176,85
9113,10084,27325,10064,128
14669,34241,19538,26740,39
17701,35582,11434,14489,104
5024,22181,30499,25960,92
1061,15437,22167,34828,58
5493,4725,18053,29299,50
22899,16051,19510,33348,106
7733,10860,9760,8281,107
893,15958,1946,6190,103
20544,8680,21131,38652,72
5366,10756,34818,29734,46
38289,13737,13912,3505,45
1648,4584,22066,12801,97
9977,76,26574,13532,79
37177,27254,7009,23286,78
4810,4669,12758,4932,81
38724,34202,3356,29339,32
14344,14380,22949,34070,73
10941,9836,29007,28908,94
27231,3373,9382,37116,61
34726,5624,33013,16264,80
27257,7702,37109,33495,62
10529,34581,13254,24474,78
13604,16084,4004,2633,124
10718,14676,16832,28990,57
3820,868,27853,30776,98
6962,30298,22626,6511,97
26303,13571,6910,8737,53
27439,27332,5496,26578,32
25863,14556,10156,27305,100
7896,1681,28536,23765,100
320,9046,24464,22720,83
12267,24457,33485,7242,73
2020,10196,2521,13222,143
4888,10128,33411,21421,133
1681,13103,10649,38724,86
25768,18923,17649,22207,92
13022,12468,21795,29709,97
23595,4877,443,36314,88
19011,38619,27950,8497,60
13020,14478,7881,34729,75
8392,6513,26306,30369,83
12767,9916,1166,10066,153
9932,17688,1502,16949,105
37555,25222,13239,8346,87
18981,15915,10534,26703,73
9781,5371,6427,26435,104
13124,8706,1756,28924,92
20673,16740,5661,33440,52
30023,9452,36921,1757,81
33419,23761,34553,5508,99
34264,23699,23596,31785,137
29017,804,11339,37129,55
2657,106,13637,20754,57
6323,18957,4013,404,86
24451,33192,6225,16879,79
4263,14325,26652,2357,102
37258,10184,28082,18231,111
11254,30124,17485,21137,98
25675,2300,16705,9829,131
25978,10688,2773,9222,122
36755,34059,33473,31758,75
11507,7221,28233,38471,50
21402,21173,51,26691,106
32436,31230,8011,21220,78
116,16092,15260,4697,61
9382,14557,6019,28986,84
30988,24752,29417,30979,27
3235,6210,28555,31694,82
16976,9125,8412,36131,76
12252,9206,35286,19802,120
37128,5418,36077,30855,53
16852,31141,19523,505,33
22553,11330,28773,27142,66
7762,13036,34540,8481,84
924,25180,28660,34561,41
3866,28168,36013,4098,128
6768,12232,17577,1736,83
13005,26372,36099,37716,91
14515,867,31544,34544,62
21420,13954,16130,15237,98
8637,15058,31564,9893,101
25750,7941,23772,14474,116
19578,13503,32622,30184,45
6104,316,28516,30275,68
4025,21465,86,12300,122
30018,36014,21919,38435,63
22111,14636,37736,4757,74
21034,1521,17314,31625,114
14513,2288,23405,6253,132
19512,36325,35723,32601,86
11505,22249,6831,3514,55
31214,2408,17266,4023,114
16864,20586,15966,27383,50
6171,8005,23323,28929,112
1909,2304,34929,37991,88
2415,30413,27265,25242,61
36307,13832,34274,1700,58
3131,16960,23612,13005,116
15359,28505,20018,12805,65
34791,30756,7259,12956,64
19803,2020,8706,5748,59
16963,27815,7899,25519,91
967,4518,482,16522,49
21878,25794,37766,9522,112
18322,9039,30121,3782,108
20389,24102,15113,27353,23
27285,24802,28220,21234,79
451,20773,14006,31723,45
36375,10246,2312,33109,127
33403,33959,36396,10064,100
5366,28121,9044,16881,79
24461,19273,341,5657,33
22896,27290,17393,17354,96
33422,9944,24120,21218,128
34549,13522,28006,16871,60
13727,20753,30926,30446,43
10653,28542,12286,9439,92
4177,12427,36483,31081,98
37019,30392,24975,27125,40
10020,38339,37906,27157,81
6855,15344,27303,38596,24
15926,36163,18180,34921,77
12258,6370,27967,30912,100
30126,22942,31847,19145,88
30146,36453,13821,35736,103
12493,25118,11449,131,49
1710,33127,3880,37207,104
22955,15501,32628,25797,92
30357,21454,13776,25514,111
10007,27974,10913,37078,113
9502,10084,11622,34045,95
25210,26442,32008,27047,43
31845,19760,27150,34201,43
1171,38331,36855,8011,54
35660,31897,12422,4132,152
32602,28941,30289,28966,50
8602,9441,28628,35469,117
31014,21237,21349,29616,102
36755,20321,23629,25237,72
14653,24364,15378,8547,50
2537,25144,10106,11276,97
27778,22738,30225,6253,118
258,32598,12966,12900,92
12833,25777,13503,15216,96
25211,28864,29366,28899,31
31534,7984,33225,16872,78
35646,1610,14542,16054,121
24390,22681,17455,8339,96
22106,96,38731,22146,59
13008,37568,12895,29449,106
26572,4900,21163,31149,80
12157,5299,1775,9858,110
4741,25043,16949,15327,36
30770,25055,12471,37945,67
19671,25092,23627,9449,89
9019,28951,3470,18019,74
28523,33858,10955,34501,51
6157,17327,27781,1021,104
10225,5704,11744,2548,106
21084,25601,9757,20450,130
16861,38406,4897,29491,34
983,24016,16247,27081,64
17607,13840,18123,22671,99
34213,12781,21336,15387,100
17652,4034,18182,13594,101
25725,35730,20390,30326,112
833,22092,16124,37846,99
24903,34021,36036,28582,40
27483,25257,30870,15441,25
28874,35426,5475,3885,122
14679,28874,5770,15329,44
34726,21367,19526,10028,106
4140,12942,10205,9138,157
29448,8259,1242,21504,87
25659,27968,1732,4920,98
3142,9167,7796,34167,67
25099,17010,20402,33141,43
31039,22980,25071,37760,77
20632,37229,6972,13986,37
3961,30478,30876,8344,91
30320,27988,7780,18017,82
24991,21505,15826,9175,108
19613,14755,2741,13612,67
31037,12125,31108,19619,56
4954,27763,28802,885,72
23473,20532,23561,12313,136
17505,34079,33216,24030,71
21832,16626,2499,9258,99
13230,8646,18797,20287,68
30775,11334,22737,21499,104
507,18503,18942,2506,68
10200,24162,21791,1797,101
33909,26550,27887,33815,58
38643,35670,32552,2592,105
22822,17653,6995,14582,85
17265,20519,28650,15501,48
4176,4265,13835,9062,125
25890,16118,6108,5406,113
11349,16932,27146,8538,46
25817,18453,35405,15247,120
364,30761,2608,1551,72
2266,19534,6393,31862,98
8290,12062,9856,6026,131
4009,14318,26704,1172,84
30116,38411,27218,17353,53
31730,30810,15389,15408,50
27181,10001,22878,35003,100
26432,14256,13906,37609,61
776,14683,5623,26577,54
10173,10807,30941,2579,116
4922,30774,29386,6446,60
11531,28623,29014,27839,62
28630,23767,9277,27345,96
35401,8319,31594,38712,106
5277,20685,12401,37660,68
30522,36336,19569,13994,53
37950,36826,5707,11759,61
35397,12938,13945,31098,118
30082,20486,13553,30251,51
22268,12470,13883,14598,79
29569,12997,9386,7809,87
36413,34883,34579,6092,64
12505,25508,30997,2351,112
29772,18785,10705,33182,59
8361,20544,27398,24286,36
27184,30785,1120,14682,44
38298,26579,21189,36489,77
6772,6174,19730,6490,77
408,27446,31924,25037,37
28551,27213,14009,31109,39
19725,9919,36142,12216,100
17022,2471,411,18506,73
10923,3766,21341,10737,130
17389,288,2481,16827,79
12058,9944,457,7108,91
1958,29638,32295,13599,45
13049,22046,10700,115,91
6484,7689,24203,28973,69
4701,29297,14018,95,37
21294,6136,18937,31945,106
1662,9520,28974,38723,65
8286,20466,28927,27347,39
16793,16806,11559,33480,59
22957,37214,27824,9179,111
28848,18867,33044,27215,49
37154,26761,25144,22144,54
11375,1262,19927,27179,38
28222,5696,29717,31754,68
33229,6386,6856,827,84
7186,215,5457,98,31
16995,14361,4037,9040,93
6768,18820,14367,19903,31
7554,36160,29513,18035,56
24833,29406,18778,31966,37
32461,23351,27909,9756,136
27795,17493,24387,13235,102
29616,10941,10128,4022,116
21863,10241,37566,18247,116
14605,25996,13693,34909,69
38594,28129,37245,32439,56
10822,13149,23597,32462,121
18022,36807,38299,12386,70
6067,35742,6362,35537,176
2293,36775,3183,14016,78
22508,1554,13851,29434,77
13796,18500,31918,36929,72
37163,33407,33440,7134,76
36762,30263,10531,8333,76
27084,6797,44,14425,29
8330,24824,31231,38382,39
19898,11594,4084,31671,82
21101,32338,21416,16717,107
1949,18472,15370,16824,59
22870,28843,26351,31537,88
23568,19609,1950,5460,90
9380,5735,11666,22664,90
14545,5756,17490,19532,56
18294,10536,2609,7822,94
323,28521,11513,32465,36
28170,7594,2674,23366,132
12022,2561,25110,27976,97
8346,37141,31896,20019,66
34014,28018,26666,12329,79
21090,34147,21210,27852,125
5513,22181,26269,13956,61
19262,31570,19845,23593,88
20302,35656,29649,3080,76
22042,27903,20755,16909,65
27194,11456,7097,31941,45
36182,23534,21465,36080,128
1161,26006,22238,1619,98
3364,27485,1119,30075,54
25947,28757,7184,37826,79
5394,6931,25660,4027,97
953,4572,4519,19161,52
21932,18391,11006,21330,110
31601,24855,23597,33111,106
5414,7720,21251,1941,92
38538,10194,19606,14415,71
30433,21853,28060,21158,114
27300,15505,35257,6491,100
17340,19693,13574,19961,51
17015,1761,10576,17006,64
17488,4537,24448,33310,76
12906,27253,36776,30286,76
38577,22641,37838,38627,74
1056,21076,12391,3129,106
16933,38757,11618,23652,78
8547,16064,25920,7241,97
33999,24785,10145,5694,72
27523,25135,13590,14607,32
19950,22206,24369,18986,45
38683,9218,335,12251,69
24171,6264,3269,12311,85
5278,15841,14342,19645,63
10992,19548,33854,3130,51
25026,3523,15396,20299,27
32017,31640,34067,27956,85
29474,3926,10128,35312,150
21059,1974,32573,29250,76
37616,35747,6428,26299,124
21038,24975,1261,31610,89
10144,6327,23568,12015,162
14314,808,7108,24842,40
16962,17478,6463,14278,81
33209,21029,24120,2267,116
9388,26757,22649,11524,90
16716,26281,18468,27302,47
1536,13093,5419,20303,73
31202,10995,20342,385,40
22680,31556,34695,12171,102
21464,36303,20299,37195,77
35531,5386,12342,10104,146
34955,14412,33384,22098,71
37126,12269,15112,9760,101
16186,19031,24222,22020,72
37242,36512,12460,14725,73
31947,27345,36236,31212,54
35333,37951,28633,22709,132
37820,35017,11624,5693,54
15098,34971,19985,27049,26
16784,12081,20688,7233,50
36126,20466,8663,9805,87
38733,24812,12898,8429,68
23481,19603,36332,7996,90
20304,21929,16239,37519,83
16975,4787,37584,37948,73
31160,7976,25759,34981,70
18451,6802,32721,23542,87
17360,32698,15477,9885,90
17655,11016,27819,31840,100
1025,24914,21367,28573,77
12226,1580,33232,36786,92
16933,26362,16805,37207,49
10178,20647,15336,6467,90
11503,236,18047,20,42
27832,32262,37099,38263,56
22884,23471,22238,31893,140
24253,1507,10043,28765,89
32380,37950,21247,5017,90
14267,15423,33957,1570,49
25554,9880,5346,10134,144
22070,6494,119,8331,83
30970,21203,34080,36866,78
1604,11629,23317,14403,94
37809,18407,28956,36205,72
29537,28067,3011,4220,88
31568,28782,1862,37166,71
23344,31674,35013,3216,98
32447,36439,12271,28952,66
24923,27955,3804,31165,83
1000,27936,21301,8761,111
33272,29612,11000,5600,65
17535,15209,3765,10698,98
19920,20254,31716,24486,41
15315,28964,20374,19158,28
32715,18283,13194,38421,72
37642,54,24757,19634,39
10774,18989,24524,15208,45
5291,27189,9207,35471,100
34094,16767,37083,26388,47
5474,9206,32455,37538,72
31159,37930,36977,36128,65
22708,7887,11526,3522,80
29466,14637,9354,17334,70
28033,27923,37009,9443,99
17491,21985,23006,22760,130
32625,29742,30755,17374,48
4706,7565,17627,27464,60
31146,6372,13950,2325,91
1587,37771,11371,25140,57
36782,24374,15430,2471,68
31868,30982,16582,25219,48
3350,28522,35604,31520,106
31987,20496,21444,31874,94
12039,35311,24404,27782,123
16687,9953,16664,25857,106
15266,12136,33388,33787,74
33777,18027,8699,34752,58
1259,12440,32385,5762,68
7548,13774,38446,22627,74
24104,31230,19032,22863,65
33474,6404,2313,21359,139
275,13904,25956,31986,79
20520,1021,3050,30391,52
37562,19679,19243,13848,49
16076,13621,22073,34039,79
27839,14283,24163,29458,53
36228,12501,16227,13540,92
6440,27520,29747,35499,96
21213,33428,24005,29311,84
5528,5257,36071,34695,48
32537,17724,16742,7818,61
22742,22518,26383,22144,116
11319,7730,7684,34635,50
31110,1579,26441,26310,54
37132,26393,10142,29300,79
8653,29756,27339,13646,42
16108,9388,28890,9327,101
24467,7944,23423,27251,81
33913,4958,16658,15275,42
17407,35351,17291,31591,132
13730,8294,9301,22957,102
29531,29551,19821,38594,19
29555,19877,38568,30158,33
21131,32585,38670,27162,61
1885,23388,25912,35623,164
30130,30157,31151,13985,59
