card_1,card_2,card_3,card_4,result
11404,16768,1873,32265,73
24121,34030,23676,30925,108
115,9314,3884,7861,116
12812,28212,18261,3875,148
6885,5666,27217,32512,49
23706,1784,27023,10219,162
26250,9789,24936,3445,86
20413,13633,3054,20373,37
25974,36444,820,23671,143
32265,27010,10658,37221,78
13920,21518,32014,15395,138
17695,2741,15884,26506,123
30334,3466,24421,12825,110
38283,28201,22660,34065,109
29488,30882,37150,20360,55
32502,10808,27047,9120,74
38533,1701,37167,30926,98
19559,12185,3088,32485,92
3969,8263,10942,390,103
35514,34993,12016,19957,134
31104,28131,33028,14323,141
15300,11599,36520,31928,106
25167,19214,14384,30209,83
25108,37095,21021,8586,117
30861,12131,473,30177,82
26344,6294,979,3072,111
3904,10529,5364,24206,112
36271,26645,24260,7828,105
20629,16604,17014,36336,45
28078,8323,29654,26770,95
7867,21265,35484,14649,188
31236,8391,11298,38633,66
23410,2529,8349,25707,171
25822,2022,19531,32004,144
21274,30192,4266,24021,141
16273,11492,21945,12925,111
38020,27102,24017,11563,99
21131,28245,12376,31183,150
31673,24357,207,38690,74
19696,33073,9351,3038,110
26536,9123,2546,316,93
27002,15135,4765,13856,83
8262,28613,25157,26019,104
24416,32477,16730,1952,92
4845,3398,8458,31704,101
22705,9862,33372,17747,161
28168,13169,31686,37524,164
28520,37047,24179,824,122
27751,6765,17473,7521,122
35694,16837,5767,7171,90
978,1569,28610,34742,123
34824,8598,2362,15939,135
19125,60,13707,30417,57
10063,11632,18845,21854,102
22130,15298,30758,35316,137
5664,6267,4039,38353,111
9410,36012,7785,3959,131
2021,7901,24934,11529,100
26765,13129,9875,8427,135
37678,35669,6060,5014,159
6276,1820,20442,12856,132
30374,32552,6177,9271,104
5660,18869,35539,36751,119
27005,13686,34801,442,51
37957,32441,4812,14596,109
33454,37201,1512,34043,119
32395,30022,16640,3172,61
33946,1815,19923,16211,118
6468,37759,21168,5475,161
21426,30750,15094,30956,127
26583,30327,35002,36915,82
3029,507,31748,7860,103
6094,19118,22769,1255,144
16695,38315,2612,2615,112
24065,35519,29732,37744,131
3989,12428,24160,36950,136
13980,4746,8719,19824,88
16722,17372,7517,32535,88
9854,7597,7175,26365,113
7886,30990,13258,22524,149
17452,25501,16536,19567,103
5441,16602,38427,1854,79
28224,14013,27114,30966,92
9953,21056,19598,10235,180
2253,2563,6352,16580,154
28845,1820,17490,35465,153
16811,7601,4923,19156,84
21142,33472,34231,3381,114
19916,12818,37937,36348,133
24907,28768,1104,3915,105
37995,1754,25958,25828,165
30291,26686,12418,16950,81
31813,12872,9174,6274,147
5265,25724,16893,18355,91
13913,25743,5376,36196,91
38345,15944,29301,31834,80
3959,8729,15101,36786,145
14670,37000,30962,9006,118
34569,34160,9221,18377,76
12948,19712,33250,10751,126
13848,9392,249,34501,63
38348,32499,21083,22608,112
15156,36339,2458,38649,115
36331,13014,7692,14618,145
30869,23260,2525,25261,121
16240,38472,19700,13847,83
21856,31531,13790,25004,75
35623,26519,18412,7505,131
7630,35760,19100,31557,146
35316,23446,5676,22839,173
30248,27987,21037,3934,158
27173,3348,27781,35432,134
34086,36024,12828,17489,95
23319,6378,1071,22723,180
25841,24781,30085,29023,93
20553,33494,19064,36080,74
4562,16268,4248,21999,116
23756,23680,9019,21454,181
24510,18308,33756,16505,72
15106,27029,2554,19729,132
25111,23538,19883,19625,111
13649,16256,1607,35742,147
37692,21135,24413,22799,173
30078,9038,8453,33828,91
7854,3104,23308,22829,164
7175,31972,27233,8679,89
10054,24188,35423,18307,156
6894,139,382,37253,50
8643,19704,37066,26677,104
33840,23435,13690,34108,83
24523,17024,4928,27020,69
10821,25858,34031,14639,113
5412,27284,23368,22640,135
31629,14561,32748,2587,132
21508,28179,32633,20276,106
34622,38268,29310,23551,78
29762,34227,21839,37744,83
30076,24803,18804,34959,58
25684,30169,7156,7565,110
28746,1592,8379,11547,117
24110,23620,942,13700,126
5508,36103,22715,121,95
15878,33477,16840,14660,125
25830,30417,133,30431,88
33499,13842,29734,24875,55
27253,32743,35313,36042,97
23493,27021,428,32263,81
30470,38708,21092,5283,96
24970,1214,3427,22020,80
30380,1039,20275,12939,95
4728,23694,2708,36429,135
33982,16245,22727,9395,122
15853,2343,27806,22070,156
863,6361,4793,13824,106
8502,32420,21757,17702,92
10814,24923,9402,18247,77
4153,3941,37028,18011,134
20481,23318,10000,25133,108
21271,8570,24778,6819,93
13096,30413,13075,8306,133
14482,18178,38257,21223,120
33095,18351,19211,29000,104
35741,5381,30444,10627,118
19698,298,2766,26714,94
22585,4885,11406,35557,126
9367,22950,22039,29530,105
30248,25923,29744,12419,100
15092,17320,3105,24820,90
28269,18189,29267,6353,120
19937,11503,22893,4693,101
1052,6363,25082,37517,127
944,24241,15944,12961,137
18925,10159,21838,2387,140
8511,19517,10057,28920,142
27897,1569,19667,22538,167
9936,27932,17478,15382,164
29598,28892,908,9281,93
3135,220,32531,27443,49
25519,1225,20544,27960,118
3908,28019,25092,27850,135
21219,15436,15230,14668,174
32303,3123,27357,12044,79
27896,9373,1904,15962,154
15968,8393,27938,791,148
37230,13956,13088,37515,128
4806,30067,1909,3250,100
31716,1845,18464,29402,105
5670,28258,20600,21803,92
3797,31513,26357,22985,135
24025,17636,18753,22602,120
5552,18152,10243,24906,96
18509,37513,26569,22274,105
23556,33852,12288,31675,131
16670,30083,35592,24203,115
28611,11363,16669,34707,68
33262,19569,25125,30207,88
38635,35711,128,8608,97
19713,31110,25078,11337,59
10580,28812,32281,34151,71
17460,25120,21053,22622,128
12240,17270,9336,18846,105
24079,24168,38522,36483,84
18075,30134,17545,26451,83
36518,14525,16750,11696,84
15346,15069,4874,17661,122
904,885,21067,18101,137
38010,9002,29320,30284,98
12790,23448,18317,20311,116
19859,1161,1745,4826,118
25695,28993,27192,30521,105
10116,11460,38579,10032,117
18808,24880,36830,5539,69
8277,21367,30874,3104,121
22570,12013,34622,14009,115
16101,7079,36837,4139,115
4910,15228,30409,36066,98
22226,28559,22066,16156,117
36180,1706,13204,29709,108
30999,19812,31748,15169,121
20466,7125,37563,13071,93
8376,17451,7693,17716,128
24071,29755,6896,844,72
19241,19612,28745,324,80
23353,6089,18878,12013,151
28589,15451,31176,18761,105
31548,7972,14501,7571,162
34844,1643,31213,1983,123
15218,11285,15987,14332,130
31792,14413,16818,7182,94
23397,15089,25595,16066,168
15093,30380,1962,19595,135
8655,6156,13717,37233,124
29325,23662,7561,14478,141
3941,21484,33987,25589,137
25122,977,29598,35455,92
24892,2445,17746,7773,120
23558,29256,31000,14355,116
31954,7142,33758,1955,94
9412,35544,32277,2002,132
22202,357,12248,18450,90
10675,5670,16250,25757,118
34851,26770,4251,19974,97
7869,30924,7728,7694,147
22985,24829,17396,15766,115
16220,4616,178,19927,85
22177,4998,5547,13820,71
23435,38734,21754,30421,104
5507,31792,15178,18985,110
11016,5645,16244,4737,94
16053,14267,21901,226,110
29436,37884,31775,4597,97
770,5767,25999,21831,114
4724,6046,35503,8460,147
24892,21903,36939,13669,72
21908,25550,37806,36170,129
37903,99,24204,6369,127
2658,12275,21881,5545,128
19518,19910,34751,21248,123
6859,3884,37962,18105,115
7897,29716,7252,16908,65
25757,27970,21047,21211,184
22169,21954,3319,29756,74
13024,28783,17369,1682,139
21927,19761,6189,12904,139
15780,27471,27255,17525,93
13147,19870,7189,27316,89
5688,19173,5672,22906,103
9319,27437,22080,26600,79
31177,18033,24772,33445,79
1736,28158,16066,19829,155
8590,36145,6970,10974,85
1599,15383,35703,14638,180
7814,25974,26521,28960,123
29747,18402,23609,19767,107
13632,15316,16939,27888,111
27322,21068,31114,38452,88
30121,9889,7972,27911,162
19632,12519,2538,32745,120
24006,25718,35687,51,126
6838,22016,4715,16243,83
9053,19946,18964,23579,123
4009,24317,6054,37611,161
12903,15303,5605,6391,146
281,37930,28662,253,87
31218,14664,27893,23767,158
16219,7136,17305,401,76
10032,18762,38417,14745,114
7700,3898,38642,4807,102
18331,478,38292,25786,72
2024,35629,9901,28215,194
24900,4519,10669,10131,92
3355,30350,36272,19904,91
35465,4722,14631,3785,149
14498,18763,35741,32023,145
12773,28273,22944,31552,168
22053,36879,10996,3013,100
3792,16019,24753,784,112
19594,26488,36838,34688,88
17019,1892,7124,28505,92
13950,7811,22732,11462,115
21777,19811,31558,11254,97
27838,29619,24154,6359,126
5702,33189,25073,27254,72
24119,33524,38709,27169,84
10706,25088,3912,33153,102
27390,12441,27935,8680,130
5274,23770,11658,19039,97
30298,22682,34673,3237,108
36388,22949,17274,27031,111
27213,38399,5728,24987,42
31711,7894,3330,24839,100
31272,19793,31538,21256,130
37682,2727,6844,36125,121
1895,22753,23513,34982,162
35450,19678,13671,15865,131
27754,26571,9029,19158,101
21441,10895,27842,5746,139
2582,15419,5774,28572,138
21788,26418,31604,3822,111
3392,34620,27468,8288,85
26376,6301,22909,25653,146
2669,16571,10919,15197,124
3100,135,19536,13671,67
34019,3917,2386,9869,148
14714,24882,33848,36372,75
35562,37560,11516,35487,161
33202,12929,15245,6475,162
24826,6258,3907,28674,120
26516,37555,15758,19075,110
13857,24251,30021,24487,93
19165,13158,21186,15377,146
6772,12253,22700,4532,106
27464,36769,9843,19990,125
15156,4734,34520,30171,94
12826,10044,15225,19173,147
24076,36904,37068,9780,142
32605,4007,24966,27216,66
2741,23319,15489,22943,190
4711,6811,19531,25246,52
23645,3085,15266,9057,140
1900,30251,24823,8644,102
21425,31072,17402,22725,143
18126,12189,6859,33089,101
33423,36251,10188,24151,136
7571,188,2459,16112,134
863,35678,4847,37902,144
19895,6285,17634,5326,120
24174,21871,30825,31114,90
21455,8756,4589,18775,113
1928,32445,7896,30036,117
4775,28678,10962,38400,73
26524,26563,9494,31011,69
7171,27806,16642,16102,101
21119,17767,13603,2256,137
1274,36250,9401,15323,121
7729,9953,19237,13882,123
19604,33860,23444,19833,117
24293,26385,17700,21451,117
33414,31170,992,27270,100
36162,32550,3397,17386,75
18797,7942,31964,30829,111
9953,14529,25207,15035,137
6420,10890,21950,20702,98
1749,24447,5532,22908,141
29632,19920,38764,21072,87
11661,252,9922,26680,79
12483,24817,20383,3313,61
2399,34947,37670,27759,156
18354,4507,6923,23765,96
23562,27299,15853,34903,121
35666,24425,9945,22071,158
37803,18514,7136,8407,108
28100,12269,25798,4061,160
7255,23558,19909,4760,101
28957,21206,34225,27153,104
4219,3808,31880,2459,162
1236,10764,32711,29384,68
1136,2582,25727,15144,159
6121,9268,12958,14340,155
26662,1077,2393,4014,132
22026,3277,1935,36834,120
25906,37827,38596,4260,128
36026,20467,22665,6218,119
22562,8691,28231,10875,152
36138,10862,16150,13247,121
31019,18509,30508,2658,111
7106,12170,28039,33949,98
27889,31963,26409,12109,128
25826,10761,37244,37057,124
21780,9243,19821,6345,127
35417,6927,3047,24134,109
36187,16505,13045,8013,114
20515,38288,29354,8703,44
31059,19799,24776,7242,56
3324,10713,32502,310,58
19677,37601,19037,19913,117
34613,1967,13854,6353,121
31502,9784,38008,5376,149
8759,24327,36819,34949,110
1512,28080,25236,14641,135
17694,6073,38553,12399,114
846,12006,3806,19138,124
2696,31954,25689,24309,149
37952,18869,27460,36509,97
34736,17442,37232,29529,78
2318,22199,14714,19813,143
16800,10162,30238,11717,94
28110,33894,4919,5368,88
19845,8723,33502,30755,114
14615,12378,30176,5570,119
5326,12883,7050,21074,115
32555,17379,24104,31745,97
37945,22149,23480,101,128
14607,24312,30753,13129,128
23745,9413,25565,23627,169
16615,25956,34910,10107,117
18845,10213,34033,23471,128
22778,15006,30758,2557,156
37841,32270,19271,5612,88
24250,9277,3077,38289,81
10547,34610,7645,9942,135
18816,27216,21419,36407,102
38565,32699,27104,6196,75
25199,29355,33804,24079,45
22638,1968,31264,16119,148
21454,25817,19983,38377,121
16211,14254,10644,8599,136
7143,21231,32577,1716,109
36151,19697,12822,1777,132
8293,7934,33112,34151,120
4850,7526,36482,21997,103
16209,24189,20303,16714,79
36178,37003,13865,1919,109
35293,1925,15409,8289,171
22781,6900,5352,18880,91
1105,25247,32622,24284,72
34651,26585,11538,20644,41
1187,20555,21894,37969,104
19629,4805,1592,5504,105
1609,32437,36960,35746,136
23302,20762,31921,21240,138
9197,18895,9456,19274,86
6444,30458,1549,18362,136
14739,27335,36916,37164,119
2311,22045,16981,17304,110
5606,21142,12940,8405,141
4210,20325,27822,16712,99
23623,37100,30128,22624,154
36281,22195,31066,27511,79
10760,26465,4147,9997,127
22227,25657,28893,28602,123
8299,7826,29353,13693,93
6216,22679,22116,29580,125
29411,23018,5326,12280,108
17532,28907,29461,29589,64
15226,6491,11302,22966,147
22793,37026,868,33023,147
7102,37060,23463,29499,94
34005,33121,12929,36937,114
12829,7663,24998,4663,99
220,34816,14405,8327,98
6833,13000,12950,1028,117
12006,22778,4591,22151,124
14589,2016,35587,1529,183
28069,28852,34274,33512,120
22195,33423,22737,32563,117
2535,5722,1164,7270,106
2360,31145,25034,22083,94
20493,5285,31104,12488,75
34865,3283,19139,24850,56
15138,19232,24477,12204,122
31211,37777,30445,14022,98
3018,13561,35397,36022,107
38606,15331,5371,6255,112
30086,33123,5454,24473,105
5685,21784,16027,12266,117
22825,1843,3895,13909,146
34206,13837,2674,33306,105
7075,24109,31592,1848,114
15892,36388,37164,24490,118
33818,9034,37226,18490,90
3424,1062,5403,16025,108
8648,11291,213,911,81
3254,12361,37982,19951,129
32599,16099,33034,16623,91
22010,11431,25025,21811,63
12902,21389,14293,1796,175
518,26334,5353,37169,68
7921,38604,28630,7852,121
3368,8742,28747,9437,110
25938,7742,16880,3940,132
24793,26361,14461,7120,64
15266,26280,6338,9254,127
34855,16034,24949,8544,90
14287,13902,36349,6449,123
5768,24881,10709,15906,83
25773,31617,8562,14278,147
10673,2365,37884,33036,152
10762,13692,33865,22205,71
18142,11399,37079,11423,74
850,34137,14461,1935,127
24507,8466,4260,3897,142
36492,20641,27386,1714,82
21332,18911,27489,27797,127
13026,31957,22853,17506,148
34262,33473,16679,2655,103
11515,4208,4941,13776,77
13001,136,20433,21753,72
13589,30219,13212,22039,99
32466,15224,26410,25146,64
21224,27994,13757,4884,123
6320,35498,9032,27208,142
32350,25262,4890,5405,44
14480,35627,24500,19959,152
18131,23357,3482,29399,99
6051,6032,28233,30177,162
11766,5691,31157,36512,68
14591,14760,17505,36317,131
32545,36766,6176,25163,89
36165,37137,6078,18406,122
34019,4811,32419,31733,65
25022,15034,12311,31024,98
23757,8710,19767,16119,150
7897,15309,31679,30401,140
18205,18184,9756,37090,128
29724,34849,10117,7944,115
5666,38694,5613,109,49
21773,13021,35016,30433,103
10754,2358,35666,25819,163
19010,28921,8311,12822,118
33991,18168,16751,7122,50
22942,13777,34834,26683,91
13609,10156,20280,10913,90
22554,1610,12222,30066,151
16095,19695,25772,1560,147
35009,17360,21448,33949,102
8749,27223,26428,24841,63
37994,33981,5423,15403,114
6939,22081,25102,17397,61
8444,6032,4099,30488,142
9779,24798,13690,472,73
25737,17276,12020,808,132
6202,25905,8381,7839,161
17008,5588,4770,20271,46
24283,10561,33334,11583,98
8485,27312,6381,35695,148
13636,14593,12234,14341,133
32594,14419,31095,23589,120
6152,34070,29257,18131,83
1775,16223,14508,13074,162
948,16650,15757,38556,85
35321,12902,33380,19846,155
23752,38340,12501,18326,116
18230,16535,21354,15979,121
13594,6977,31123,30506,60
21093,12303,28171,22823,181
33305,38464,15791,29711,81
30477,29286,37967,38424,76
9901,16680,12064,14250,140
4234,22526,28996,24356,148
10862,6808,36121,26734,64
15355,23358,274,813,131
7838,23721,14631,22010,162
23592,4565,12171,1144,134
27799,3254,31777,18945,116
3382,10676,18997,24518,89
28738,22095,23374,37187,138
422,3147,1962,3439,90
12061,5376,16905,12833,105
8316,5511,37091,17374,109
19600,26321,5563,7594,102
13547,13658,288,17338,58
33038,12352,26751,23704,135
34506,16215,20613,2299,104
21171,13068,23703,33828,150
13956,28678,30492,198,71
24475,18523,9797,22578,152
21890,6867,31784,38271,71
6859,6954,14690,37208,87
21981,29253,34148,7680,81
21083,15890,25907,885,157
7187,12326,9811,5553,113
37662,26324,31118,7044,82
27041,8298,29602,26510,64
14382,20694,8655,37739,122
16626,4864,15802,30339,84
37714,14427,20388,12500,125
25241,12364,7113,11371,56
33302,31024,10965,16891,88
6399,25585,8645,6320,165
36857,5421,24838,480,59
32559,776,23411,14600,134
17644,1831,28206,8287,149
24424,4795,32013,28546,107
34048,27407,34775,29685,45
28108,16511,13059,21391,146
2639,25621,941,11380,128
12245,18751,12831,13984,104
30175,7172,22204,24827,57
14730,6395,18025,24775,115
6820,33161,208,13535,61
7056,21165,18431,24263,109
37982,34144,9425,13823,94
10903,9766,14259,19660,145
18174,38557,4738,16235,79
7562,34136,2707,32471,108
20535,31108,16189,3448,77
12945,37584,34990,19031,117
3387,15382,27091,28785,106
8656,2611,18462,18085,127
25579,5344,23413,27151,124
14379,37555,36467,13170,147
36972,523,12225,30339,95
33341,16016,16204,38625,114
36252,27794,30223,15355,130
28921,30788,30295,23681,122
18924,12329,23638,3316,124
13801,13897,7549,24460,98
31163,30512,28662,817,102
19104,34862,3341,20476,55
26315,12995,6413,16571,109
7652,12159,3843,22687,168
28075,1949,28851,36985,151
21169,3382,12053,13636,119
5604,17466,22952,30261,116
4974,13989,6886,37958,79
31019,15397,13677,16744,83
5376,11532,24404,33930,67
19667,11008,23768,26571,116
15098,29755,28122,32436,99
19075,20622,16848,36056,50
4034,111,359,19238,68
22615,2412,22642,21439,196
30834,3861,19539,14645,128
28878,14670,24952,26651,87
3966,7025,22085,27831,118
23697,9447,25817,2657,165
31557,9475,26651,18874,89
1707,1156,34516,27972,139
33981,5558,10517,30287,74
11714,7903,1168,9413,112
23506,5018,26017,34154,113
7707,35429,26445,5309,127
17748,19066,11394,32402,60
5270,17311,28560,15978,112
13247,14495,12842,33271,155
19865,16053,19885,18030,116
27019,37665,19737,24827,91
19928,11505,17493,35023,81
22901,15287,18863,9508,133
28109,32534,19794,35483,135
25134,27815,32402,5511,76
24228,29750,13978,6094,93
923,17289,2463,31100,124
6944,17019,6985,2422,73
29261,18501,35310,1954,124
29392,12340,21081,34194,99
29350,38745,15814,7911,89
33383,4719,11481,38563,64
33914,19027,27497,21916,65
4837,36106,34150,33767,53
11616,14326,31643,15443,127
27051,31051,32705,12224,77
28183,26635,17304,4684,98
4097,8576,1753,35772,170
1751,30466,17759,7128,99
12206,33104,34134,34820,97
32673,30234,35334,28630,113
31115,29745,6954,27202,44
14600,15985,32605,9186,114
95,36199,9350,33845,63
12879,9500,13951,18434,102
38423,7713,19972,13857,89
9013,1567,34944,12109,124
32383,27148,7269,5400,49
18911,7889,6374,9274,133
18101,6970,20437,3465,52
2275,16156,2651,7015,140
24096,4806,7901,37165,117
38281,8601,25599,10093,127
36987,36406,17774,2423,126
3412,12892,10881,20291,85
3220,34854,25171,37589,85
22903,9108,35287,16191,166
18319,21352,9879,19203,140
12084,26342,37194,37735,124
29294,27782,6196,35004,114
27035,34121,14640,25053,69
17559,23695,25085,29020,111
8359,32763,33328,13667,89
18022,31136,20407,12850,82
25805,19218,30036,15390,117
10044,18960,2258,15344,156
424,12987,12851,20633,86
24401,19216,35695,19246,114
9858,29010,15335,72,128
10909,7047,2761,6459,126
32659,26284,34721,19155,53
34559,20421,7026,27315,41
22137,12814,25107,37575,112
15332,9477,12067,4564,118
6410,22150,5473,21997,116
19062,5281,6023,14340,124
12325,33056,12128,38536,112
10193,7797,12483,35514,183
32017,24163,22696,15522,153
20622,33429,5708,27786,102
20686,37178,3438,1951,97
36456,7654,28694,23693,146
1703,31812,30837,35415,149
23501,13861,24793,9934,119
6041,18770,26313,9383,102
31756,38363,22987,35341,141
15983,15033,36157,17388,125
26448,31129,18062,37032,84
6217,6434,15897,27762,177
9217,31526,30770,21094,129
20002,31094,25016,36397,70
32745,28795,32399,3918,86
36267,37053,31944,13683,99
35301,28115,24161,19880,156
17661,10232,33469,18891,128
19015,16616,31518,10786,85
15112,31733,18395,23679,150
36423,2282,14564,16998,122
4912,28811,9032,8364,104
16041,18118,31270,8282,111
20627,17709,4232,23357,120
3786,7224,25138,32707,58
22865,15440,6145,8542,170
11745,33022,18018,18849,84
10585,1983,219,18264,97
30869,28582,30938,1007,98
16787,36985,20423,22183,69
31848,18176,820,8373,122
3949,9935,8529,33340,159
24452,82,18760,27244,66
25823,7990,30797,23669,151
20551,35359,10793,33065,114
12501,3522,24246,28189,131
36194,22846,16602,33133,116
31030,29533,18067,13890,58
33803,1048,4832,26458,67
25765,13615,29011,30317,103
33294,38680,32435,7988,91
28695,27012,7867,20269,90
30845,24352,33340,3079,102
33192,3876,30940,25730,131
18198,9936,38544,17399,105
34071,1864,8289,11544,96
9059,3036,30836,33103,100
9493,111,17545,29593,63
25962,7608,27970,24400,156
21368,4255,28017,10613,160
20539,4023,27200,30820,75
5330,12834,24180,40,93
6321,8668,25076,29310,87
15511,3059,21846,31981,120
19803,25526,8273,18774,115
23497,31589,25610,6454,171
30197,27466,36776,2766,116
33887,26332,37570,23515,118
13070,18110,30954,37628,125
15495,2291,24451,481,124
22118,19887,19026,16226,106
19143,17558,12443,793,110
22870,37932,6154,12901,180
11356,1848,7079,8610,94
16214,15041,2445,24314,155
349,25963,12017,16616,91
10623,37999,21125,28879,149
27160,20630,1554,28228,107
145,465,34888,6452,76
11388,5416,3893,4232,109
32670,12517,7696,23417,139
2446,31110,9066,16509,104
35584,26514,33236,12519,136
31717,3193,996,13787,99
18517,27205,22684,34527,104
12961,14321,10134,21185,182
24859,30789,35605,31658,108
27156,35362,1981,9064,139
38572,17502,2351,29303,83
25710,5305,16649,21,74
38400,17620,25136,24243,63
37029,31970,21956,32627,98
33484,18335,9292,35630,138
28863,30245,16049,7805,132
8468,11424,6802,12903,89
26718,33255,5590,1802,110
3752,37180,10228,10945,146
23476,36797,4833,10184,148
22535,25691,26431,34657,116
25632,17735,7844,14395,149
19688,12752,33293,7269,109
18030,27189,34731,28261,101
23504,14420,2484,15351,183
33418,10856,22617,33973,117
25881,2577,4065,7125,133
33315,37774,35414,21107,183
20328,1689,13714,3827,99
36779,8257,20638,25550,104
7088,25266,24208,6858,46
14690,15160,14600,21046,175
25967,16897,6763,8341,89
10815,35326,29534,13679,94
16659,22554,24409,37164,120
22177,34842,3873,37744,127
12206,36294,27763,15300,144
18473,15918,32264,10891,92
90,16177,16061,1617,124
11360,8430,6299,435,96
9886,34707,33858,18321,100
17637,25172,27903,33383,110
14683,14019,3416,10987,99
37134,15210,23279,9496,151
7212,9113,12467,7823,113
19503,760,12248,16564,107
12078,7741,13795,30284,114
32408,168,9496,508,47
32610,37730,36479,12845,113
3506,10665,28130,13258,129
1750,34193,12290,1526,133
16588,15345,22131,36199,98
29453,28621,9285,29014,91
33267,1758,20723,13749,94
4583,1567,35673,15126,152
31855,17368,20619,24337,91
8393,17655,24967,24509,91
3022,30774,4976,10811,76
34687,2336,15768,10207,153
28614,12302,25829,30471,126
3361,28952,21214,949,132
18467,9026,23640,30849,120
10589,17575,15047,1814,135
33856,36134,15294,13500,84
38004,37101,36868,12487,143
11617,31823,34988,9373,88
23613,5620,28981,9968,152
7046,24850,22736,29678,63
7827,21341,20660,31789,129
16718,12409,2702,21018,145
20669,22074,6308,34699,91
17558,28513,4134,13856,109
12072,20766,12829,13664,90
34929,16064,922,4217,126
25008,13160,38328,10991,71
236,26295,29393,33750,31
22677,2750,9469,18392,147
18971,37083,4159,16580,98
11750,36293,19607,13240,98
25856,14300,166,10861,110
866,36514,36002,25273,77
6478,34824,25832,19635,130
23,24948,19166,37240,56
27359,17533,16629,34076,61
31970,28218,34859,20523,99
17742,31772,33480,4914,109
35259,29513,37549,4877,116
24865,37939,31611,16604,93
36202,11520,25659,12017,105
6378,23262,32445,34183,116
10023,30885,30057,25557,129
38652,31268,17616,19210,65
19899,6101,7636,9781,169
22069,3207,33840,24469,83
33999,35364,11623,1598,116
14765,25647,19813,31555,142
6816,12461,13690,5371,75
27858,17664,31171,13838,103
993,9515,23306,30373,133
30285,37937,4807,13807,94
19030,16740,37733,9481,99
22269,6020,31738,18981,122
18788,29341,34975,38717,42
31261,21168,30401,25071,93
8474,34077,24515,5774,90
25564,27386,11538,24362,92
4660,28,19935,36156,69
27942,30200,25757,18166,129
3360,22656,20404,29595,75
26653,16100,18960,13592,78
19833,26653,30343,38548,67
29629,31090,37714,6760,74
13863,11278,3192,26665,55
36375,16095,8293,4850,105
7791,21823,4770,105,88
37890,10800,34223,24191,107
7509,1217,38347,8492,113
34171,18234,33107,19891,95
16121,28019,37542,28054,174
5315,26703,4188,16251,108
21803,26327,10731,1938,105
17417,3485,4133,3229,106
16184,18948,31169,21035,121
29536,16524,37124,30045,68
8334,20738,27133,6293,97
34592,28100,13201,7836,145
23741,21340,38478,7926,150
3339,30202,33804,34753,68
17395,36042,4105,2722,135
3399,26433,16907,19227,59
23533,22213,37093,37008,139
21363,9187,9005,13858,117
14713,23619,12502,3821,170
37008,30861,9497,3958,116
38549,12462,14710,24766,86
7543,34541,30373,31049,100
10583,30933,10663,20420,68
32481,19206,9934,7718,118
6079,34977,25228,34078,76
7506,28699,9811,33194,159
3134,16592,8542,30274,86
16854,30984,33073,17264,90
28749,21177,13170,6165,166
1759,2514,22200,10021,168
328,12862,29428,7847,92
37142,11760,29349,3892,85
30252,8675,10560,32589,87
13155,21820,885,19004,112
31859,1512,20723,6457,127
14438,3064,32689,27511,85
33368,28872,19731,6375,140
38258,13885,19550,36436,67
5606,20270,2543,18087,92
15042,17266,23275,15209,160
12000,25936,5749,10945,117
37940,26310,3948,16982,108
37892,10025,16680,38401,112
38584,10137,12455,18820,108
1630,33366,27944,31552,159
22193,7122,4831,24127,75
25707,1965,9162,1828,153
5603,31065,15907,16030,111
18177,1174,466,13838,74
25888,3198,24939,14686,103
11609,24232,21338,9872,140
25033,18428,10233,30834,95
33080,7584,10914,7187,109
32714,8504,6256,31129,106
13039,27253,16931,33913,74
5280,33209,22720,13986,116
1166,21018,24391,6812,118
21017,27418,1230,34884,114
3808,31961,348,22247,105
15841,8707,33227,3937,145
27224,14550,10512,30933,99
32737,26682,23636,26726,84
12396,7500,4101,3853,159
37860,5455,31076,13806,95
3410,27478,36912,12177,102
2770,7226,22527,6978,111
4930,31218,5630,24857,54
2410,22092,2446,16793,132
24263,33381,35349,34686,134
8475,36977,19947,8403,125
37869,32267,38267,10131,109
8296,13851,25236,32597,57
9832,34146,9910,28688,141
15499,38289,7606,25256,92
13213,24478,33445,31010,121
38440,31189,8273,6241,103
10169,6241,3393,1006,150
22657,27293,38612,4891,83
32673,19016,1048,13016,95
5763,33480,13819,36073,88
24045,36206,36957,27402,96
5597,19534,9796,25787,136
20673,23658,35282,25931,145
36450,22926,13894,28203,129
3242,6817,36760,21045,108
37533,2285,29729,3263,117
3010,7515,18300,35591,139
15489,7228,25800,38513,91
22506,25698,29397,22192,116
30319,33002,4944,31808,105
30313,22126,12445,9287,110
4144,37934,14587,12125,163
32303,2735,36901,1129,119
7553,25113,973,35734,131
35406,6834,30330,18110,105
13943,27062,9981,21090,129
29483,11278,33333,22850,98
24324,10945,8645,3448,106
247,26348,37591,36798,94
22070,15010,10915,24110,119
928,25762,36151,28645,121
34634,24977,1655,5658,83
21383,26439,22667,17393,137
26720,35436,8580,37866,143
30846,37500,14416,26660,117
11721,14333,34625,18313,92
20554,6794,30045,21814,56
10801,10792,35676,28017,147
12856,29593,17403,28217,115
12194,12123,4935,17280,112
30904,22797,37600,34054,121
29385,397,3489,14452,72
16879,6031,3517,4819,92
20575,8769,5274,24963,57
22690,35481,2018,17485,172
16162,30504,4889,33385,108
4196,24890,9393,13967,83
31193,6157,33257,28107,146
11584,12369,31169,10905,88
5423,27763,24057,31521,128
